DEPTH,PERM,PHIE,PHIT,SWE_WAXMAN,SWTF_WAXMAN,well_name
4378,0.0018,0.047796,0.150207,1,1,well 6
4378.5,0.0039,0.06153,0.155811,1,1,well 6
4379,0.0076,0.074658,0.1578,1,1,well 6
4379.5,0.0171,0.090249,0.16272,1,1,well 6
4380,0.0326,0.102862,0.169825,1,1,well 6
4380.5,0.0141,0.086033,0.16433,1,1,well 6
4381,0.0109,0.08107,0.162246,1,1,well 6
4381.5,0.0321,0.102504,0.170485,1,1,well 6
4382,0.1343,0.123876,0.174542,1,1,well 6
4382.5,0.1452,0.123469,0.171146,1,1,well 6
4383,0.1054,0.118192,0.16733,1,1,well 6
4383.5,0.1108,0.118225,0.165924,1,1,well 6
4384,0.1055,0.11613,0.162143,1,1,well 6
4384.5,0.0544,0.104742,0.151921,1,1,well 6
4385,0.0158,0.086152,0.137032,1,1,well 6
4385.5,0.0044,0.068912,0.125416,1,1,well 6
4386,0.0017,0.054706,0.119428,1,1,well 6
4386.5,0.0005,0.038503,0.113233,1,1,well 6
4387,0.0002,0.027383,0.107839,1,1,well 6
4387.5,0.0002,0.026181,0.114265,1,1,well 6
4388,0.0006,0.034532,0.130589,1,1,well 6
4388.5,0.0012,0.042884,0.14206,1,1,well 6
4389,0.0012,0.041724,0.145842,1,1,well 6
4389.5,0.0008,0.033736,0.145326,1,1,well 6
4390,0.0006,0.027029,0.144094,1,1,well 6
4390.5,0.0006,0.026797,0.146524,1,1,well 6
4391,0.0009,0.031213,0.152788,1,1,well 6
4391.5,0.0012,0.034934,0.158526,1,1,well 6
4392,0.0011,0.03486,0.156121,1,1,well 6
4392.5,0.001,0.033993,0.15136,1,1,well 6
4393,0.0008,0.032674,0.147841,1,1,well 6
4393.5,0.0006,0.029744,0.144463,1,1,well 6
4394,0.0005,0.026094,0.141765,1,1,well 6
4394.5,0.0005,0.024199,0.142535,1,1,well 6
4395,0.0004,0.02199,0.142128,1,1,well 6
4395.5,0.0003,0.019891,0.140514,1,1,well 6
4396,0.0004,0.019898,0.142311,1,1,well 6
4396.5,0.0004,0.021158,0.145796,1,1,well 6
4397,0.0004,0.020772,0.143433,1,1,well 6
4397.5,0.0002,0.017909,0.131697,1,1,well 6
4398,0.0001,0.014303,0.117638,1,1,well 6
4398.5,0,0.007773,0.097411,1,1,well 6
4399,0,0.002577,0.076088,1,1,well 6
4399.5,0,0.004645,0.08834,1,1,well 6
4400,0.0003,0.018309,0.134662,1,1,well 6
4400.5,0.0021,0.041244,0.170725,1,1,well 6
4401,0.0056,0.059589,0.182215,1,1,well 6
4401.5,0.0052,0.058126,0.181097,1,1,well 6
4402,0.0032,0.048061,0.177507,1,1,well 6
4402.5,0.0025,0.042252,0.17727,1,1,well 6
4403,0.0052,0.056989,0.183585,1,1,well 6
4403.5,0.5687,0.147254,0.188733,1,1,well 6
4404,39.169,0.183027,0.193539,1,1,well 6
4404.5,31.9106,0.189873,0.203146,1,1,well 6
4405,0.1482,0.134682,0.216187,1,1,well 6
4405.5,0.0112,0.06194,0.215764,1,1,well 6
4406,0.009,0.057475,0.211787,1,1,well 6
4406.5,0.0084,0.056372,0.210046,1,1,well 6
4407,0.007,0.054642,0.204149,1,1,well 6
4407.5,0.0045,0.047322,0.194356,1,1,well 6
4408,0.0029,0.04035,0.18577,1,1,well 6
4408.5,0.0024,0.037436,0.183547,1,1,well 6
4409,0.0024,0.035435,0.185452,1,1,well 6
4409.5,0.0021,0.033891,0.183154,1,1,well 6
4410,0.0014,0.029799,0.173858,1,1,well 6
4410.5,0.0008,0.022464,0.164202,1,1,well 6
4411,0.0007,0.019089,0.162052,1,1,well 6
4411.5,0.0008,0.022091,0.166012,1,1,well 6
4412,0.0011,0.027334,0.168647,1,1,well 6
4412.5,0.0012,0.02931,0.167921,1,1,well 6
4413,0.0011,0.028459,0.16738,1,1,well 6
4413.5,0.0013,0.029102,0.171516,1,1,well 6
4414,0.0019,0.033174,0.179619,1,1,well 6
4414.5,0.0026,0.037708,0.185921,1,1,well 6
4415,0.0026,0.037701,0.186519,1,1,well 6
4415.5,0.0022,0.034414,0.183722,1,1,well 6
4416,0.0019,0.031676,0.181495,1,1,well 6
4416.5,0.0016,0.029562,0.178641,1,1,well 6
4417,0.0014,0.027527,0.17519,1,1,well 6
4417.5,0.0014,0.027174,0.175807,1,1,well 6
4418,0.0016,0.028098,0.180512,1,1,well 6
4418.5,0.0015,0.025548,0.18244,1,1,well 6
4419,0.0012,0.020794,0.179743,1,1,well 6
4419.5,0.0012,0.019971,0.180382,1,1,well 6
4420,0.002,0.026159,0.191897,1,1,well 6
4420.5,0.0041,0.036508,0.206816,1,1,well 6
4421,0.0055,0.04196,0.212507,1,1,well 6
4421.5,0.0043,0.038809,0.20552,1,1,well 6
4422,0.0025,0.032245,0.192175,1,1,well 6
4422.5,0.0015,0.026235,0.180619,1,1,well 6
4423,0.0012,0.023111,0.176051,1,1,well 6
4423.5,0.0014,0.024389,0.179538,1,1,well 6
4424,0.0019,0.028616,0.186427,1,1,well 6
4424.5,0.0025,0.032961,0.191543,1,1,well 6
4425,0.0024,0.033229,0.18915,1,1,well 6
4425.5,0.0017,0.029383,0.180438,1,1,well 6
4426,0.001,0.024777,0.16941,1,1,well 6
4426.5,0.0007,0.022115,0.159464,1,1,well 6
4427,0.0006,0.021115,0.153575,1,1,well 6
4427.5,0.0005,0.021025,0.152985,1,1,well 6
4428,0.0008,0.024616,0.160481,1,1,well 6
4428.5,0.0015,0.032711,0.172484,1,1,well 6
4429,0.0026,0.040685,0.180968,1,1,well 6
4429.5,0.0022,0.038696,0.177496,1,1,well 6
4430,0.0011,0.028999,0.165555,1,1,well 6
4430.5,0.0006,0.021858,0.156503,1,1,well 6
4431,0.0006,0.020201,0.157219,1,1,well 6
4431.5,0.0008,0.022301,0.163621,1,1,well 6
4432,0.0009,0.023661,0.165911,1,1,well 6
4432.5,0.0008,0.021536,0.163078,1,1,well 6
4433,0.0006,0.018123,0.159151,1,1,well 6
4433.5,0.0005,0.01683,0.159242,1,1,well 6
4434,0.0007,0.018715,0.165049,1,1,well 6
4434.5,0.0011,0.023865,0.173631,1,1,well 6
4435,0.0017,0.029215,0.180449,1,1,well 6
4435.5,0.0018,0.030258,0.18277,1,1,well 6
4436,0.0016,0.027779,0.181721,1,1,well 6
4436.5,0.0013,0.024962,0.178319,1,1,well 6
4437,0.0012,0.024092,0.1754,1,1,well 6
4437.5,0.0013,0.025532,0.175908,1,1,well 6
4438,0.0014,0.026175,0.177059,1,1,well 6
4438.5,0.0013,0.024273,0.177765,1,1,well 6
4439,0.0012,0.021625,0.17792,1,1,well 6
4439.5,0.0012,0.021567,0.179109,1,1,well 6
4440,0.0013,0.023188,0.179609,1,1,well 6
4440.5,0.0014,0.025405,0.180669,1,1,well 6
4441,0.0018,0.028245,0.184667,1,1,well 6
4441.5,0.0023,0.031716,0.190422,1,1,well 6
4442,0.0028,0.033781,0.19507,1,1,well 6
4442.5,0.0026,0.031602,0.195181,1,1,well 6
4443,0.0021,0.027849,0.191813,1,1,well 6
4443.5,0.0018,0.026097,0.188346,1,1,well 6
4444,0.0021,0.028756,0.189391,1,1,well 6
4444.5,0.0026,0.033463,0.192114,1,1,well 6
4445,0.0031,0.037815,0.193672,1,1,well 6
4445.5,0.0035,0.041426,0.193482,1,1,well 6
4446,0.0035,0.042331,0.191045,1,1,well 6
4446.5,0.0027,0.038509,0.186478,1,1,well 6
4447,0.0019,0.033165,0.180817,1,1,well 6
4447.5,0.0015,0.029916,0.175645,1,1,well 6
4448,0.0014,0.029689,0.173871,1,1,well 6
4448.5,0.0018,0.032876,0.177852,1,1,well 6
4449,0.0023,0.036701,0.182999,1,1,well 6
4449.5,0.0028,0.039029,0.187047,1,1,well 6
4450,0.0027,0.037719,0.18712,1,1,well 6
4450.5,0.0022,0.034432,0.18313,1,1,well 6
4451,0.0016,0.030845,0.177378,1,1,well 6
4451.5,0.0013,0.027835,0.17339,1,1,well 6
4452,0.0012,0.02598,0.172314,1,1,well 6
4452.5,0.0011,0.024722,0.172987,1,1,well 6
4453,0.0011,0.023132,0.17249,1,1,well 6
4453.5,0.001,0.022325,0.170164,1,1,well 6
4454,0.0009,0.022379,0.166594,1,1,well 6
4454.5,0.0009,0.023772,0.165312,1,1,well 6
4455,0.001,0.025883,0.16696,1,1,well 6
4455.5,0.001,0.025768,0.167564,1,1,well 6
4456,0.001,0.024948,0.168808,1,1,well 6
4456.5,0.001,0.024335,0.168848,1,1,well 6
4457,0.0009,0.023629,0.167703,1,1,well 6
4457.5,0.001,0.023802,0.168287,1,1,well 6
4458,0.0012,0.025753,0.172329,1,1,well 6
4458.5,0.0014,0.028166,0.176348,1,1,well 6
4459,0.0014,0.028046,0.176951,1,1,well 6
4459.5,0.0012,0.024945,0.175946,1,1,well 6
4460,0.0011,0.021635,0.174363,1,1,well 6
4460.5,0.001,0.020437,0.173842,1,1,well 6
4461,0.001,0.020375,0.173846,1,1,well 6
4461.5,0.0011,0.021579,0.176146,1,1,well 6
4462,0.0014,0.02371,0.180768,1,1,well 6
4462.5,0.0016,0.02551,0.185414,1,1,well 6
4463,0.0018,0.025109,0.189586,1,1,well 6
4463.5,0.0019,0.023026,0.193246,1,1,well 6
4464,0.0016,0.020447,0.191602,1,1,well 6
4464.5,0.0011,0.015643,0.1824,1,1,well 6
4465,0.0006,0.0109,0.170279,1,1,well 6
4465.5,0.0005,0.010328,0.164415,1,1,well 6
4466,0.0006,0.01233,0.16842,1,1,well 6
4466.5,0.001,0.017322,0.179353,1,1,well 6
4467,0.0015,0.021157,0.188609,1,1,well 6
4467.5,0.0016,0.022741,0.187341,1,1,well 6
4468,0.0012,0.021766,0.1791,1,1,well 6
4468.5,0.001,0.020862,0.173224,1,1,well 6
4469,0.0011,0.023263,0.17486,1,1,well 6
4469.5,0.0018,0.029371,0.184014,1,1,well 6
4470,0.0025,0.033213,0.191536,1,1,well 6
4470.5,0.0022,0.030485,0.189897,1,1,well 6
4471,0.0018,0.027404,0.187092,1,1,well 6
4471.5,0.0022,0.029258,0.191149,1,1,well 6
4472,0.0037,0.037325,0.202031,1,1,well 6
4472.5,0.0046,0.041086,0.205418,1,1,well 6
4473,0.0028,0.034739,0.193241,1,1,well 6
4473.5,0.0014,0.026956,0.177017,1,1,well 6
4474,0.0011,0.021419,0.174971,1,1,well 6
4474.5,0.0013,0.016979,0.186464,1,1,well 6
4475,0.0017,0.015227,0.200119,1,1,well 6
4475.5,0.0026,0.01633,0.21421,1,1,well 6
4476,0.0048,0.021795,0.233437,1,1,well 6
4476.5,0.0094,0.032823,0.250154,1,1,well 6
4477,0.0129,0.043441,0.252164,1,1,well 6
4477.5,0.0103,0.045436,0.237887,1,1,well 6
4478,0.0065,0.043802,0.21778,1,1,well 6
4478.5,0.0046,0.043559,0.202322,1,1,well 6
4479,0.0033,0.040677,0.19114,1,1,well 6
4479.5,0.0019,0.034351,0.178963,1,1,well 6
4480,0.0013,0.03042,0.168457,1,1,well 6
4480.5,0.0012,0.031473,0.165397,1,1,well 6
4481,0.0018,0.037567,0.171584,1,1,well 6
4481.5,0.0033,0.045872,0.183068,1,1,well 6
4482,0.0058,0.053914,0.195813,1,1,well 6
4482.5,0.0083,0.058964,0.205144,1,1,well 6
4483,0.0091,0.058551,0.211151,1,1,well 6
4483.5,0.0089,0.055075,0.216092,1,1,well 6
4484,0.0089,0.053101,0.219161,1,1,well 6
4484.5,0.0093,0.053222,0.220943,1,1,well 6
4485,0.0087,0.051678,0.220414,1,1,well 6
4485.5,0.0085,0.050753,0.220454,1,1,well 6
4486,0.0108,0.055771,0.225004,1,1,well 6
4486.5,0.0182,0.068323,0.23283,1,1,well 6
4487,0.0333,0.08494,0.239326,1,1,well 6
4487.5,0.0437,0.094241,0.238338,1,1,well 6
4488,0.0354,0.090809,0.230668,1,1,well 6
4488.5,0.0204,0.078281,0.220415,1,1,well 6
4489,0.0118,0.065795,0.212003,1,1,well 6
4489.5,0.0071,0.055418,0.203526,1,1,well 6
4490,0.004,0.045071,0.192697,1,1,well 6
4490.5,0.0024,0.037231,0.182976,1,1,well 6
4491,0.0016,0.032811,0.174281,1,1,well 6
4491.5,0.0014,0.032219,0.170136,1,1,well 6
4492,0.0017,0.034376,0.173586,1,1,well 6
4492.5,0.0025,0.038136,0.183521,1,1,well 6
4493,0.0033,0.040272,0.192357,1,1,well 6
4493.5,0.0036,0.040612,0.195917,1,1,well 6
4494,0.0035,0.039549,0.195376,1,1,well 6
4494.5,0.0031,0.037026,0.194315,1,1,well 6
4495,0.003,0.035272,0.19619,1,1,well 6
4495.5,0.0036,0.036505,0.201479,1,1,well 6
4496,0.007,0.051753,0.209086,1,1,well 6
4496.5,0.017,0.074395,0.216995,1,1,well 6
4497,0.0176,0.07459,0.218788,1,1,well 6
4497.5,0.0116,0.068166,0.206482,1,1,well 6
4498,0.0042,0.050436,0.185806,1,1,well 6
4498.5,0.0016,0.036473,0.16686,1,1,well 6
4499,0.0008,0.028401,0.154233,1,1,well 6
4499.5,0.0005,0.021349,0.149987,1,1,well 6
4500,0.0005,0.019239,0.153727,1,1,well 6
4500.5,0.0007,0.017656,0.165719,1,1,well 6
4501,0.0013,0.020626,0.184498,1,1,well 6
4501.5,0.0032,0.031286,0.204102,1,1,well 6
4502,0.0057,0.043298,0.212456,1,1,well 6
4502.5,0.0049,0.045303,0.20224,1,1,well 6
4503,0.0026,0.039241,0.18346,1,1,well 6
4503.5,0.0015,0.033025,0.170086,1,1,well 6
4504,0.0012,0.030355,0.165477,1,1,well 6
4504.5,0.0011,0.029042,0.164967,1,1,well 6
4505,0.0009,0.02613,0.163373,1,1,well 6
4505.5,0.0008,0.023206,0.161784,1,1,well 6
4506,0.0007,0.021498,0.161306,1,1,well 6
4506.5,0.0006,0.020054,0.160216,1,1,well 6
4507,0.0006,0.019032,0.158503,1,1,well 6
4507.5,0.0006,0.019461,0.158473,1,1,well 6
4508,0.0006,0.019539,0.157873,1,1,well 6
4508.5,0.0005,0.017547,0.153854,1,1,well 6
4509,0.0003,0.014485,0.148144,1,1,well 6
4509.5,0.0003,0.01272,0.145316,1,1,well 6
4510,0.0003,0.014209,0.148166,1,1,well 6
4510.5,0.0006,0.019795,0.15726,1,1,well 6
4511,0.0009,0.024772,0.164062,1,1,well 6
4511.5,0.0007,0.023091,0.160005,1,1,well 6
4512,0.0005,0.018655,0.151391,1,1,well 6
4512.5,0.0004,0.015529,0.147468,1,1,well 6
4513,0.0004,0.015773,0.148043,1,1,well 6
4513.5,0.0004,0.017696,0.147891,1,1,well 6
4514,0.0004,0.017246,0.14614,1,1,well 6
4514.5,0.0004,0.015684,0.148645,1,1,well 6
4515,0.0006,0.017126,0.161605,1,1,well 6
4515.5,0.0014,0.024042,0.182535,1,1,well 6
4516,0.0032,0.034327,0.199211,1,1,well 6
4516.5,0.0038,0.038382,0.201391,1,1,well 6
4517,0.0027,0.034332,0.192673,1,1,well 6
4517.5,0.0017,0.029405,0.18045,1,1,well 6
4518,0.0011,0.025942,0.17054,1,1,well 6
4518.5,0.0007,0.021401,0.161314,1,1,well 6
4519,0.0004,0.01564,0.151026,1,1,well 6
4519.5,0.0002,0.011519,0.143042,1,1,well 6
4520,0.0002,0.010191,0.140783,1,1,well 6
4520.5,0.0003,0.010988,0.144272,1,1,well 6
4521,0.0004,0.013064,0.151814,1,1,well 6
4521.5,0.0006,0.015815,0.161101,1,1,well 6
4522,0.0007,0.017731,0.167495,1,1,well 6
4522.5,0.0008,0.017953,0.168074,1,1,well 6
4523,0.0007,0.01743,0.164551,1,1,well 6
4523.5,0.0006,0.017513,0.160393,1,1,well 6
4524,0.0005,0.017971,0.155609,1,1,well 6
4524.5,0.0005,0.019202,0.152543,1,1,well 6
4525,0.0005,0.02078,0.151827,1,1,well 6
4525.5,0.0005,0.020119,0.148894,1,1,well 6
4526,0.0003,0.016944,0.141992,1,1,well 6
4526.5,0.0002,0.014194,0.135077,1,1,well 6
4527,0.0002,0.012799,0.131034,1,1,well 6
4527.5,0.0002,0.01201,0.130515,1,1,well 6
4528,0.0002,0.01296,0.137573,1,1,well 6
4528.5,0.0004,0.017491,0.151482,1,1,well 6
4529,0.0008,0.023616,0.163547,1,1,well 6
4529.5,0.001,0.026529,0.167526,1,1,well 6
4530,0.0009,0.024739,0.163472,1,1,well 6
4530.5,0.0007,0.022735,0.159437,1,1,well 6
4531,0.0007,0.022302,0.158872,1,1,well 6
4531.5,0.0008,0.02421,0.162315,1,1,well 6
4532,0.0009,0.025637,0.164008,1,1,well 6
4532.5,0.0008,0.025434,0.161635,1,1,well 6
4533,0.0007,0.02344,0.155808,1,1,well 6
4533.5,0.0005,0.02053,0.150654,1,1,well 6
4534,0.0004,0.018717,0.150198,1,1,well 6
4534.5,0.0005,0.019097,0.153743,1,1,well 6
4535,0.0006,0.020326,0.157226,1,1,well 6
4535.5,0.0006,0.021119,0.15836,1,1,well 6
4536,0.0006,0.021835,0.157118,1,1,well 6
4536.5,0.0005,0.021199,0.151797,1,1,well 6
4537,0.0003,0.018492,0.143057,1,1,well 6
4537.5,0.0002,0.014977,0.134409,1,1,well 6
4538,0.0002,0.013571,0.133347,1,1,well 6
4538.5,0.0003,0.014755,0.140989,1,1,well 6
4539,0.0004,0.016119,0.149804,1,1,well 6
4539.5,0.0004,0.016309,0.153355,1,1,well 6
4540,0.0005,0.017713,0.15563,1,1,well 6
4540.5,0.0007,0.020898,0.159567,1,1,well 6
4541,0.0008,0.022911,0.16181,1,1,well 6
4541.5,0.0008,0.022956,0.161807,1,1,well 6
4542,0.0007,0.022498,0.160051,1,1,well 6
4542.5,0.0007,0.022547,0.159452,1,1,well 6
4543,0.0008,0.023433,0.16237,1,1,well 6
4543.5,0.001,0.025292,0.166417,1,1,well 6
4544,0.0011,0.026975,0.168095,1,1,well 6
4544.5,0.001,0.026266,0.166949,1,1,well 6
4545,0.0009,0.023933,0.164719,1,1,well 6
4545.5,0.0006,0.020914,0.158971,1,1,well 6
4546,0.0004,0.016768,0.146183,1,1,well 6
4546.5,0.0002,0.014182,0.135081,1,1,well 6
4547,0.0002,0.014177,0.132694,1,1,well 6
4547.5,0.0002,0.015035,0.13739,1,1,well 6
4548,0.0003,0.015027,0.142754,1,1,well 6
4548.5,0.0004,0.015681,0.147461,1,1,well 6
4549,0.0004,0.017237,0.149124,1,1,well 6
4549.5,0.0004,0.018767,0.148408,1,1,well 6
4550,0.0004,0.019281,0.146578,1,1,well 6
4550.5,0.0004,0.020308,0.14769,1,1,well 6
4551,0.0005,0.02236,0.151113,1,1,well 6
4551.5,0.0006,0.024238,0.152763,1,1,well 6
4552,0.0006,0.024364,0.149761,1,1,well 6
4552.5,0.0004,0.02265,0.143307,1,1,well 6
4553,0.0003,0.020896,0.138059,1,1,well 6
4553.5,0.0003,0.020742,0.138673,1,1,well 6
4554,0.0004,0.021475,0.143407,1,1,well 6
4554.5,0.0005,0.022497,0.147515,1,1,well 6
4555,0.0005,0.021535,0.146994,1,1,well 6
4555.5,0.0004,0.018684,0.143044,1,1,well 6
4556,0.0003,0.016889,0.139017,1,1,well 6
4556.5,0.0003,0.019146,0.140613,1,1,well 6
4557,0.0004,0.021839,0.145174,1,1,well 6
4557.5,0.0005,0.022003,0.147555,1,1,well 6
4558,0.0005,0.023303,0.146252,1,1,well 6
4558.5,0.0005,0.02625,0.142397,1,1,well 6
4559,0.0005,0.029126,0.139726,1,1,well 6
4559.5,0.0006,0.030824,0.139572,1,1,well 6
4560,0.0007,0.032167,0.141877,1,1,well 6
4560.5,0.0008,0.0331,0.144827,1,1,well 6
4561,0.0007,0.032375,0.145495,1,1,well 6
4561.5,0.0007,0.030287,0.144464,1,1,well 6
4562,0.0005,0.027099,0.142324,1,1,well 6
4562.5,0.0004,0.024798,0.140116,1,1,well 6
4563,0.0004,0.024431,0.137135,1,1,well 6
4563.5,0.0004,0.026788,0.136311,1,1,well 6
4564,0.0005,0.02892,0.137323,1,1,well 6
4564.5,0.0006,0.029457,0.140303,1,1,well 6
4565,0.0007,0.030159,0.14508,1,1,well 6
4565.5,0.0008,0.031575,0.150393,1,1,well 6
4566,0.0009,0.031439,0.154017,1,1,well 6
4566.5,0.0007,0.027437,0.151322,1,1,well 6
4567,0.0005,0.023384,0.145648,1,1,well 6
4567.5,0.0004,0.021292,0.142227,1,1,well 6
4568,0.0004,0.021925,0.143371,1,1,well 6
4568.5,0.0004,0.022296,0.145138,1,1,well 6
4569,0.0004,0.021598,0.145795,1,1,well 6
4569.5,0.0006,0.02442,0.148561,1,1,well 6
4570,0.001,0.032341,0.155153,1,1,well 6
4570.5,0.0015,0.038838,0.161901,1,1,well 6
4571,0.0014,0.03646,0.162672,1,1,well 6
4571.5,0.0008,0.028142,0.155468,1,1,well 6
4572,0.0004,0.021136,0.147029,1,1,well 6
4572.5,0.0003,0.018553,0.143058,1,1,well 6
4573,0.0004,0.020982,0.145248,1,1,well 6
4573.5,0.0006,0.024856,0.149127,1,1,well 6
4574,0.0007,0.0266,0.151988,1,1,well 6
4574.5,0.0007,0.026576,0.15199,1,1,well 6
4575,0.0007,0.026685,0.151382,1,1,well 6
4575.5,0.0007,0.026759,0.152576,1,1,well 6
4576,0.0007,0.027101,0.154947,1,1,well 6
4576.5,0.001,0.030127,0.161317,1,1,well 6
4577,0.002,0.038209,0.175159,1,1,well 6
4577.5,0.0041,0.046518,0.192635,1,1,well 6
4578,0.0055,0.046638,0.205764,1,1,well 6
4578.5,0.0061,0.044774,0.213589,1,1,well 6
4579,0.0079,0.048589,0.220559,1,1,well 6
4579.5,0.0119,0.05945,0.224265,1,1,well 6
4580,0.0131,0.067217,0.216149,1,1,well 6
4580.5,0.0065,0.058256,0.194397,1,1,well 6
4581,0.0014,0.036799,0.163251,1,1,well 6
4581.5,0.0003,0.020135,0.131522,1,1,well 6
4582,0.0001,0.012671,0.109439,1,1,well 6
4582.5,0,0.010493,0.101874,1,1,well 6
4583,0.0001,0.011284,0.106608,1,1,well 6
4583.5,0.0001,0.013371,0.115393,1,1,well 6
4584,0.0001,0.014388,0.120092,1,1,well 6
4584.5,0.0001,0.014654,0.120664,1,1,well 6
4585,0.0001,0.015407,0.122385,1,1,well 6
4585.5,0.0002,0.016992,0.127629,1,1,well 6
4586,0.0003,0.020728,0.136881,1,1,well 6
4586.5,0.0007,0.027816,0.150696,1,1,well 6
4587,0.0014,0.035639,0.163934,1,1,well 6
4587.5,0.002,0.040919,0.170789,1,1,well 6
4588,0.0021,0.042418,0.169487,1,1,well 6
4588.5,0.0015,0.03901,0.162496,1,1,well 6
4589,0.0007,0.030375,0.148085,1,1,well 6
4589.5,0.0002,0.020707,0.127847,1,1,well 6
4590,0.0001,0.016029,0.115061,1,1,well 6
4590.5,0.0002,0.01953,0.119492,1,1,well 6
4591,0.0005,0.029513,0.13363,1,1,well 6
4591.5,0.0008,0.034965,0.142854,1,1,well 6
4592,0.0008,0.032925,0.147272,1,1,well 6
4592.5,0.0008,0.030058,0.151123,1,1,well 6
4593,0.0008,0.029156,0.155997,1,1,well 6
4593.5,0.0011,0.030925,0.161265,1,1,well 6
4594,0.0016,0.036161,0.1699,1,1,well 6
4594.5,0.0032,0.045685,0.182503,1,1,well 6
4595,0.0056,0.055878,0.191526,1,1,well 6
4595.5,0.0063,0.059167,0.191341,1,1,well 6
4596,0.0042,0.052243,0.183316,1,1,well 6
4596.5,0.0023,0.043591,0.171819,1,1,well 6
4597,0.0012,0.034871,0.159784,1,1,well 6
4597.5,0.0007,0.027918,0.15009,1,1,well 6
4598,0.0004,0.022969,0.14269,1,1,well 6
4598.5,0.0003,0.019871,0.136962,1,1,well 6
4599,0.0002,0.017638,0.131172,1,1,well 6
4599.5,0.0002,0.015543,0.126581,1,1,well 6
4600,0.0002,0.014036,0.127338,1,1,well 6
4600.5,0.0002,0.015042,0.137995,1,1,well 6
4601,0.0005,0.019554,0.155505,1,1,well 6
4601.5,0.0011,0.026107,0.169351,1,1,well 6
4602,0.0015,0.031591,0.172585,1,1,well 6
4602.5,0.0018,0.037838,0.170992,1,1,well 6
4603,0.0037,0.051322,0.178555,1,1,well 6
4603.5,0.0205,0.085569,0.204379,1,1,well 6
4604,0.2645,0.149145,0.237603,1,1,well 6
4604.5,0.6444,0.172695,0.262789,1,1,well 6
4605,0.4641,0.161501,0.271813,1,1,well 6
4605.5,0.5123,0.165439,0.266171,1,1,well 6
4606,0.1545,0.13057,0.251893,1,1,well 6
4606.5,0.0541,0.10192,0.237428,1,1,well 6
4607,0.038,0.09451,0.228116,1,1,well 6
4607.5,0.0191,0.078337,0.216829,1,1,well 6
4608,0.0059,0.052339,0.200112,1,1,well 6
4608.5,0.0026,0.037622,0.186554,1,1,well 6
4609,0.0018,0.032053,0.180311,1,1,well 6
4609.5,0.0013,0.027299,0.175231,1,1,well 6
4610,0.0011,0.024448,0.171835,1,1,well 6
4610.5,0.0012,0.025633,0.172952,1,1,well 6
4611,0.0015,0.030534,0.176229,1,1,well 6
4611.5,0.002,0.036151,0.177086,1,1,well 6
4612,0.0018,0.035938,0.174707,1,1,well 6
4612.5,0.0013,0.02873,0.171571,1,1,well 6
4613,0.0008,0.020272,0.165563,1,1,well 6
4613.5,0.0004,0.014204,0.153518,1,1,well 6
4614,0.0002,0.010048,0.137249,1,1,well 6
4614.5,0.0001,0.007685,0.123239,1,1,well 6
4615,0.0001,0.00673,0.116219,1,1,well 6
4615.5,0.0001,0.006369,0.11448,1,1,well 6
4616,0.0001,0.006969,0.119162,1,1,well 6
4616.5,0.0001,0.008565,0.129677,1,1,well 6
4617,0.0002,0.009876,0.139635,1,1,well 6
4617.5,0.0003,0.010971,0.144876,1,1,well 6
4618,0.0002,0.011443,0.14306,1,1,well 6
4618.5,0.0002,0.010649,0.138383,1,1,well 6
4619,0.0001,0.009042,0.13319,1,1,well 6
4619.5,0.0001,0.009113,0.133184,1,1,well 6
4620,0.0002,0.01258,0.14178,1,1,well 6
4620.5,0.0006,0.020212,0.157246,1,1,well 6
4621,0.0015,0.031516,0.173786,1,1,well 6
4621.5,0.0029,0.042325,0.183902,1,1,well 6
4622,0.0024,0.040317,0.179231,1,1,well 6
4622.5,0.0007,0.023896,0.156984,1,1,well 6
4623,0.0002,0.011301,0.131195,1,1,well 6
4623.5,0.0001,0.00886,0.127275,1,1,well 6
4624,0.0003,0.014214,0.148773,1,1,well 6
4624.5,0.001,0.02272,0.170755,1,1,well 6
4625,0.0013,0.026325,0.177075,1,1,well 6
4625.5,0.001,0.023617,0.1707,1,1,well 6
4626,0.0007,0.019669,0.162041,1,1,well 6
4626.5,0.0005,0.016849,0.156297,1,1,well 6
4627,0.0004,0.015258,0.154037,1,1,well 6
4627.5,0.0004,0.013864,0.151173,1,1,well 6
4628,0.0003,0.012849,0.14532,1,1,well 6
4628.5,0.0002,0.010993,0.13301,1,1,well 6
4629,0.0001,0.008117,0.117841,1,1,well 6
4629.5,0,0.006658,0.110873,1,1,well 6
4630,0.0001,0.008511,0.118986,1,1,well 6
4630.5,0.0002,0.013549,0.135154,1,1,well 6
4631,0.0004,0.019664,0.148948,1,1,well 6
4631.5,0.0007,0.024678,0.156929,1,1,well 6
4632,0.001,0.0292,0.162589,1,1,well 6
4632.5,0.0015,0.034562,0.169412,1,1,well 6
4633,0.002,0.038725,0.174539,1,1,well 6
4633.5,0.0021,0.039777,0.173874,1,1,well 6
4634,0.0016,0.037121,0.167446,1,1,well 6
4634.5,0.0012,0.033484,0.161093,1,1,well 6
4635,0.0009,0.030603,0.156499,1,1,well 6
4635.5,0.0007,0.027815,0.151308,1,1,well 6
4636,0.0004,0.022639,0.140926,1,1,well 6
4636.5,0.0002,0.015942,0.127749,1,1,well 6
